user_loc,fr_loc,scaled_sci
GY,KE,6732
BH,KE,77721
HN,KE,970
GF,LA,18686
FI,LA,569
GR,LA,190
BA,LA,123
ES,LA,156
IN,LA,345
BO,LA,318
BD,LA,1273
FJ,LA,424
GT,LA,219
JE,LA,1691
GU,LA,676
IM,LA,690
BT,LA,1419
AE,LA,1302
BW,LA,205
BB,LA,135
JO,LA,247
HK,LA,1561
BR,LA,141
HU,LA,1062
CM,LA,432
AG,LA,313
KG,LA,348
DK,LA,425
BI,LA,324
GN,LA,384
GA,LA,283
IT,LA,212
AM,LA,98
FR,LA,1750
ET,LA,322
KE,LA,366
KW,LA,887
KZ,LA,264
BJ,LA,1405
CO,LA,189
HT,LA,310
KY,LA,297
IS,LA,684
EE,LA,161
CR,LA,218
HR,LA,99
AW,LA,214
GM,LA,624
CV,LA,147
GD,LA,298
BE,LA,675
AL,LA,283
CG,LA,340
KH,LA,19657
DZ,LA,318
EC,LA,212
CH,LA,1396
BY,LA,231
GH,LA,2635
KM,LA,201
CL,LA,108
BS,LA,166
BG,LA,185
EG,LA,299
AU,LA,4220
AR,LA,128
GB,LA,386
GW,LA,242
CY,LA,838
GQ,LA,381
BF,LA,447
CD,LA,280
CF,LA,350
ID,LA,1174
DJ,LA,376
JP,LA,3031
KR,LA,5828
BZ,LA,212
JM,LA,295
IE,LA,296
KI,LA,592
GE,LA,140
CA,LA,1384
DE,LA,633
GP,LA,428
BN,LA,3784
CI,LA,446
CZ,LA,298
AZ,LA,325
AO,LA,345
CW,LA,137
AT,LA,386
DO,LA,256
GY,LA,299
BH,LA,1519
HN,LA,255
BO,BR,7314
BA,BR,371
BB,BR,727
AG,BR,964
AW,BR,2450
AM,BR,201
BJ,BR,3195
AE,BR,1214
BI,BR,586
AR,BR,3801
AL,BR,716
BN,BR,303
AU,BR,2156
BD,BR,447
BF,BR,870
BE,BR,2061
BG,BR,485
AZ,BR,334
AO,BR,15705
AT,BR,1096
BH,BR,834
LB,MO,2582
BR,MO,600
FI,MO,1942
GR,MO,1482
BB,MO,1801
EE,MO,1096
ID,MO,8469
MA,MO,531
LS,MO,260
JO,MO,1325
AG,MO,1656
GQ,MO,5419
DZ,MO,300
BS,MO,2680
GU,MO,33720
IM,MO,5843
BW,MO,563
ME,MO,1209
BI,MO,201
HR,MO,985
BN,MO,31335
MM,MO,19569
IN,MO,1079
BO,MO,241
KR,MO,8569
BA,MO,401
AW,MO,3527
FJ,MO,1210
ES,MO,1997
AE,MO,26507
CM,MO,295
CA,MO,13559
BT,MO,11805
GN,MO,338
HT,MO,217
BF,MO,231
DK,MO,2079
MG,MO,519
LK,MO,1546
LY,MO,212
GD,MO,1595
HU,MO,776
GF,MO,871
KE,MO,388
CV,MO,49831
DJ,MO,380
BG,MO,868
EG,MO,351
IS,MO,2808
ET,MO,318
GA,MO,756
FR,MO,1771
HK,MO,442967
AR,MO,350
GE,MO,293
KW,MO,19261
GH,MO,734
EC,MO,330
LA,MO,2584
CH,MO,5356
MN,MO,3223
LC,MO,1039
BY,MO,1447
KI,MO,801
GB,MO,7181
MD,MO,483
AU,MO,19193
CD,MO,210
GW,MO,24411
AL,MO,471
GP,MO,472
BJ,MO,862
KZ,MO,441
CG,MO,366
KM,MO,225
CY,MO,12025
CO,MO,400
BZ,MO,1277
GT,MO,190
AM,MO,329
LT,MO,584
IT,MO,2488
LR,MO,817
CL,MO,516
CF,MO,780
JE,MO,3227
GM,MO,1119
ML,MO,306
CR,MO,1758
MK,MO,779
KY,MO,31891
BE,MO,2321
KH,MO,2942
JP,MO,10356
BD,MO,783
DE,MO,1711
KG,MO,395
IE,MO,4488
JM,MO,625
CI,MO,302
CZ,MO,1160
LU,MO,5794
AZ,MO,343
AO,MO,1302
CW,MO,2672
AT,MO,2193
DO,MO,325
GY,MO,416
BH,MO,17289
LV,MO,1044
HN,MO,219
NI,SR,2445
CM,SR,6877
GT,SR,1119
FJ,SR,217148
SN,SR,7593
LK,SR,3617
BR,SR,13072
HU,SR,449
KE,SR,4996
SK,SR,789
GF,SR,14829645
JM,SR,663765
IN,SR,868
BO,SR,1321
GD,SR,868893
FI,SR,827
GR,SR,1625
KG,SR,221
QA,SR,2619
LS,SR,3241
PH,SR,2459
BT,SR,798
RW,SR,2740
JE,SR,611
GN,SR,4693
LB,SR,1585
MY,SR,2148
MW,SR,2511
ES,SR,2493
JO,SR,792
BB,SR,352422
BW,SR,4207
PA,SR,6445
MG,SR,3913
SI,SR,685
MN,SR,295
DK,SR,599
BD,SR,855
LY,SR,490
GU,SR,125442
IM,SR,644
BA,SR,442
AW,SR,1143963
OM,SR,1591
MA,SR,1910
MM,SR,205
MQ,SR,1064637
KY,SR,82911
PF,SR,2277
SL,SR,15458
AM,SR,281
BJ,SR,11046
IT,SR,1247
LR,SR,22679
MX,SR,1022
MR,SR,3721
MO,SR,1630
BI,SR,2642
DZ,SR,943
GQ,SR,9996
ET,SR,1042
AL,SR,698
KW,SR,1751
IS,SR,1113
FR,SR,27409
HK,SR,2151
BE,SR,98124
RO,SR,751
AE,SR,2601
HT,SR,278079
KH,SR,403
HR,SR,706
CO,SR,3145
NP,SR,532
AR,SR,1043
BZ,SR,349350
BN,SR,1770
NG,SR,4634
LA,SR,922
PY,SR,2115
CV,SR,3819
CR,SR,2328
KM,SR,6612
LC,SR,506353
CG,SR,12423
EC,SR,2224
BY,SR,631
CD,SR,9613
NE,SR,3739
KZ,SR,328
ME,SR,1094
MU,SR,46760
CL,SR,6169
RE,SR,5519
SA,SR,1437
PT,SR,2035
GA,SR,9468
MD,SR,291
PE,SR,1709
CH,SR,1926
PG,SR,19154
GB,SR,1723
IE,SR,1146
GH,SR,8025
MK,SR,743
MT,SR,2302
LT,SR,482
BS,SR,477014
GP,SR,324282
KR,SR,766
EE,SR,477
DE,SR,1085
EG,SR,630
JP,SR,369
NO,SR,761
PL,SR,327
CY,SR,2933
RS,SR,3799
BF,SR,3622
GE,SR,534
NL,SR,528713
MV,SR,2026
CF,SR,6076
GM,SR,10904
AU,SR,1172
ML,SR,5795
ID,SR,1888
GW,SR,4606
AG,SR,543480
NA,SR,10873
NC,SR,1711
CA,SR,4330
KI,SR,10361
MZ,SR,4916
SB,SR,12167
NZ,SR,2939
SC,SR,11553
BG,SR,878
DJ,SR,1906
AZ,SR,535
LU,SR,1558
PK,SR,1412
CI,SR,6538
CZ,SR,852
AO,SR,7283
PR,SR,2787
CW,SR,1277749
DO,SR,68624
GY,SR,3270016
BH,SR,1868
AT,SR,712
SE,SR,776
LV,SR,588
SG,SR,1514
HN,SR,3404
KE,MW,61361
FI,MW,1362
GR,MW,362
FJ,MW,3066
ES,MW,273
IN,MW,1011
BO,MW,267
EE,MW,176
CY,MW,3566
LB,MW,2096
LK,MW,2318
GF,MW,2072
MN,MW,208
LS,MW,50981
KG,MW,218
MA,MW,1020
GU,MW,333
IM,MW,3475
HR,MW,195
BT,MW,694
AG,MW,3451
JO,MW,725
BS,MW,2131
CM,MW,15740
BR,MW,414
GN,MW,19906
HU,MW,176
BA,MW,243
GT,MW,263
FR,MW,332
AW,MW,864
KY,MW,2749
LY,MW,1372
DK,MW,835
MM,MW,221
MQ,MW,792
HK,MW,274
MG,MW,8030
GD,MW,3709
BI,MW,201493
AM,MW,180
BW,MW,88842
ML,MW,14204
ID,MW,382
BB,MW,2087
DZ,MW,747
AE,MW,4764
IT,MW,441
LR,MW,140374
JE,MW,10495
IS,MW,947
BZ,MW,2674
ET,MW,6648
ME,MW,374
BF,MW,18469
BJ,MW,23164
BD,MW,1647
KH,MW,342
AL,MW,372
BN,MW,485
CR,MW,617
KW,MW,6943
BG,MW,280
MR,MW,4990
JP,MW,469
GA,MW,9484
CG,MW,19202
GH,MW,55752
BY,MW,403
LT,MW,245
GP,MW,788
MK,MW,338
LC,MW,2765
MU,MW,2636
LA,MW,214
EG,MW,1013
AR,MW,234
KI,MW,1528
HT,MW,6714
CV,MW,2095
GB,MW,5172
EC,MW,296
MD,MW,378
JM,MW,6713
CH,MW,1194
CL,MW,225
GQ,MW,8681
KR,MW,334
CF,MW,14466
KZ,MW,227
AZ,MW,550
MO,MW,189
AU,MW,2313
CD,MW,73383
MV,MW,1767
DJ,MW,5907
CA,MW,1829
DE,MW,606
IE,MW,14411
GM,MW,11803
GE,MW,292
CO,MW,377
BE,MW,706
KM,MW,6186
GW,MW,9889
LU,MW,1637
CI,MW,17530
CZ,MW,153
MT,MW,1144
AO,MW,15319
CW,MW,789
AT,MW,548
DO,MW,1594
GY,MW,4383
BH,MW,2504
LV,MW,207
HN,MW,497
KG,LV,3596
AR,LV,620
KE,LV,607
IT,LV,5557
LR,LV,813
KW,LV,877
GQ,LV,684
GP,LV,1064
GB,LV,46409
JP,LV,820
GE,LV,17187
CA,LV,3501
AM,LV,9170
IS,LV,159755
BT,LV,397
GN,LV,1095
AO,LV,445
IE,LV,116636
JO,LV,642
KI,LV,201
BD,LV,290
FR,LV,3486
AW,LV,3799
DZ,LV,1073
CF,LV,767
CI,LV,738
BB,LV,860
AE,LV,3199
AU,LV,2938
GM,LV,5750
EG,LV,769
CH,LV,18206
CG,LV,738
CZ,LV,7890
BF,LV,423
CW,LV,1949
CL,LV,557
FI,LV,42576
GR,LV,6553
GF,LV,1093
GU,LV,463
IM,LV,23899
AT,LV,12997
BZ,LV,473
ET,LV,275
LT,LV,186988
EC,LV,359
DE,LV,20623
EE,LV,227180
HR,LV,5374
HU,LV,4185
CM,LV,1295
DK,LV,37735
LA,LV,199
GH,LV,1076
GA,LV,513
CV,LV,554
HT,LV,419
CO,LV,386
BY,LV,63588
CD,LV,333
BW,LV,284
BJ,LV,4827
LU,LV,28420
GT,LV,201
GD,LV,1882
CR,LV,852
ID,LV,279
JM,LV,886
FJ,LV,614
KR,LV,752
IN,LV,594
BO,LV,262
LS,LV,149
HK,LV,1080
BA,LV,2261
BI,LV,894
LK,LV,3829
KH,LV,216
ES,LV,5881
BE,LV,10053
CY,LV,37298
GW,LV,431
BN,LV,748
BR,LV,407
KM,LV,190
AG,LV,1083
LC,LV,1053
AL,LV,3228
AZ,LV,8508
KZ,LV,5717
JE,LV,57038
BG,LV,8855
DJ,LV,245
KY,LV,3056
LB,LV,1259
BS,LV,1669
DO,LV,731
GY,LV,401
BH,LV,1333
HN,LV,267
LK,WS,2997
GT,WS,371
BA,WS,207
NA,WS,1172
LS,WS,645
GF,WS,7412
FJ,WS,1209607
IN,WS,583
BO,WS,285
CM,WS,1691
BD,WS,1142
AG,WS,3760
GU,WS,196945
IM,WS,1415
SN,WS,737
SI,WS,163
BR,WS,415
MN,WS,827
MW,WS,1498
BT,WS,1501
HU,WS,293
KE,WS,1387
JO,WS,328
MY,WS,618
BW,WS,915
UA,WS,152
PH,WS,2891
RO,WS,349
AE,WS,3444
AW,WS,1191
RW,WS,1239
MM,WS,189
MG,WS,1524
HK,WS,1990
BB,WS,2839
PA,WS,756
DK,WS,702
ID,WS,883
NI,WS,733
KG,WS,188
PE,WS,299
UZ,WS,268
FI,WS,293
GR,WS,246
SA,WS,1042
ML,WS,1028
GN,WS,909
MA,WS,6361
KR,WS,593
MX,WS,285
MQ,WS,978
IT,WS,1463
LR,WS,4904
SL,WS,4582
AM,WS,101
TZ,WS,1293
PY,WS,548
PF,WS,93035
LY,WS,308
US,WS,10633
SC,WS,9675
ST,WS,1777
VC,WS,4178
KW,WS,1288
PK,WS,1767
TN,WS,3506
CR,WS,412
NG,WS,3432
SR,WS,108451
GD,WS,5755
SK,WS,148
OM,WS,1606
CO,WS,411
NP,WS,811
EG,WS,459
BJ,WS,3454
BF,WS,813
NZ,WS,2278700
DE,WS,774
NL,WS,466
GM,WS,2592
CA,WS,1375
ET,WS,644
SV,WS,483
GP,WS,339
UY,WS,298
QA,WS,2264
ME,WS,1528
MR,WS,776
BY,WS,155
CH,WS,1319
MK,WS,283
AR,WS,259
EC,WS,454
DZ,WS,1655
TR,WS,195
RE,WS,787
VU,WS,438392
GB,WS,1293
TG,WS,1575
MV,WS,3093
PG,WS,322559
SZ,WS,994
CD,WS,1305
NE,WS,991
MD,WS,122
LA,WS,449
GH,WS,3240
LC,WS,5941
CF,WS,1260
LT,WS,128
TD,WS,852
BI,WS,965
GA,WS,803
AL,WS,316
CV,WS,2674
MZ,WS,2050
CL,WS,256
TO,WS,19788875
HT,WS,1695
TJ,WS,656
CG,WS,1183
GW,WS,1263
AU,WS,212626
CI,WS,1122
TL,WS,10371
AZ,WS,280
CZ,WS,298
TT,WS,6761
FR,WS,641
SB,WS,341137
ES,WS,704
CY,WS,740
BS,WS,2658
VC,MN,755
VC,KR,250
VC,KE,10128
VC,KY,758199
VC,FJ,27377
VC,SI,965
VC,NI,4503
VC,EE,2530
MA,SZ,2476
MO,SZ,531
NI,SZ,782
LK,SZ,2750
GN,SZ,17414
GT,SZ,315
FI,SZ,1217
GR,SZ,818
BT,AW,344
NC,BO,328
NC,EE,784
NC,JO,272
NC,GU,6838
NC,IM,896
NC,LS,476
NC,GD,952
NC,ES,2548
NP,GF,1326
NP,BR,185
NP,ES,929
NP,KI,669
NP,BD,6912
NP,BZ,729
NP,HU,197
NP,MN,1079
BO,NC,328
EE,NC,784
JO,NC,272
GU,NC,6838
IM,NC,896
LS,NC,476
GD,NC,952
ES,NC,2548
MN,VC,755
KR,VC,250
KE,VC,10128
KY,VC,758199
FJ,VC,27377
SI,VC,965
NI,VC,4503
EE,VC,2530
SZ,MA,2476
SZ,MO,531
SZ,NI,782
SZ,LK,2750
SZ,GN,17414
SZ,GT,315
SZ,FI,1217
SZ,GR,818
GF,NP,1326
BR,NP,185
ES,NP,929
KI,NP,669
BD,NP,6912
BZ,NP,729
HU,NP,197
MN,NP,1079
VN,JM,532
IT,AZ,1361
VC,GW,3853
VC,IT,1325
VC,LR,36670
VC,NG,16816
VC,CD,4680
VC,NE,2745
VC,HR,1304
VC,MV,6211
VC,SZ,7907
VC,GB,67887
VC,TG,7093
VC,TT,2040785
VC,CF,2983
VC,SN,5327
VC,TR,526
VC,KH,221
VC,CY,13157
VC,BE,1860
VC,NA,31792
VC,MZ,3992
VC,BG,1087
VC,GQ,27231
VC,JP,438
VC,GE,4269
VC,IE,5232
VC,DJ,1822
VC,TW,6987
VC,UY,1048
VC,KZ,251
VC,SB,4300
VC,LU,1367
VC,NZ,3475
VC,PK,953
VC,CI,5184
VC,CZ,482
VC,AZ,325
VC,AO,5023
VC,PR,4157
VC,UG,8524
VC,SG,927
VC,CW,195777
VC,AT,2210
VC,DO,11078
VC,GY,1335350
VC,BH,6044
VC,LV,1519
VC,TH,184
VC,SE,2132
VC,HN,4138
KZ,SZ,213
KY,SZ,5019
KM,SZ,12544
RE,SZ,1432
BG,SZ,338
BE,SZ,1202
BN,SZ,789
BF,SZ,19038
LU,SZ,1225
PK,SZ,3559
CF,SZ,17237
DJ,SZ,7062
KH,SZ,967
IE,SZ,3814
GQ,SZ,18774
SB,SZ,4100
SC,SZ,11894
MT,SZ,1608
CI,SZ,22357
CZ,SZ,247
AZ,SZ,1094
AO,SZ,33472
PR,SZ,295
SG,SZ,748
CW,SZ,1164
AT,SZ,549
DO,SZ,3762
GY,SZ,6150
BH,SZ,3152
LV,SZ,273
SE,SZ,1147
HN,SZ,644
GW,VC,3853
IT,VC,1325
LR,VC,36670
NG,VC,16816
CD,VC,4680
NE,VC,2745
HR,VC,1304
MV,VC,6211
SZ,VC,7907
GB,VC,67887
TG,VC,7093
TT,VC,2040785
CF,VC,2983
SN,VC,5327
TR,VC,526
KH,VC,221
CY,VC,13157
BE,VC,1860
NA,VC,31792
MZ,VC,3992
BG,VC,1087
GQ,VC,27231
JP,VC,438
GE,VC,4269
IE,VC,5232
DJ,VC,1822
TW,VC,6987
UY,VC,1048
KZ,VC,251
SB,VC,4300
LU,VC,1367
NZ,VC,3475
PK,VC,953
CI,VC,5184
CZ,VC,482
AZ,VC,325
AO,VC,5023
PR,VC,4157
UG,VC,8524
SG,VC,927
CW,VC,195777
AT,VC,2210
DO,VC,11078
GY,VC,1335350
BH,VC,6044
LV,VC,1519
TH,VC,184
SE,VC,2132
HN,VC,4138
TD,PT,1047
TG,CG,302182
ZA,EE,430
AM,TD,210
KW,TD,14877
PF,TD,1445
EE,TD,227
DJ,TD,313460
KH,TD,439
AL,TD,734
KE,TD,29264
SL,TD,26803
BF,TD,184360
NG,TD,23951
PE,TD,429
GD,TD,2271
AR,TD,327
JM,TD,3134
ST,TD,11350
LA,TD,324
EG,TD,10301
BD,TD,2039
BG,TD,609
CV,TD,3159
KM,TD,28588
SC,TD,12072
CG,TD,220364
NL,TD,3579
LC,TD,1899
GH,TD,20558
NP,TD,413
BN,TD,598
CH,TD,4286
HT,TD,12042
BJ,TD,143593
RE,TD,2808
ID,TD,758
SR,TD,2488
OM,TD,10340
ET,TD,7153
NZ,TD,167
SZ,TD,9670
CD,TD,46274
NE,TD,617688
MK,TD,664
HR,TD,263
GB,TD,2637
BY,TD,716
KI,TD,1647
AU,TD,680
SN,TD,105483
MV,TD,1388
IE,TD,776
EC,TD,632
CL,TD,369
MT,TD,31707
LT,TD,565
KG,TD,812
GP,TD,4367
CF,TD,4247401
GQ,TD,426848
RS,TD,528
MZ,TD,13724
NA,TD,10096
CO,TD,608
BZ,TD,834
CR,TD,489
JP,TD,151
PG,TD,4616
BE,TD,6057
GM,TD,13301
CA,TD,9115
GW,TD,14393
LU,TD,8161
MD,TD,419
IS,TD,981
SB,TD,1930
KY,TD,686
DE,TD,1658
KZ,TD,534
GE,TD,1075
AZ,TD,2003
NC,TD,1537
LB,TD,6670
CI,TD,67892
CZ,TD,299
AO,TD,12973
PR,TD,241
SG,TD,411
CW,TD,714
AT,TD,582
DO,TD,1986
GY,TD,2371
BH,TD,5629
LV,TD,434
SE,TD,2500
HN,TD,816
JE,SG,10431
AG,SG,1634
GF,SG,755
NO,SG,6390
KE,SG,852
FI,SG,4302
GR,SG,2969
NI,SG,308
FJ,SG,3221
MO,SG,69966
IN,SG,10175
BO,SG,282
MN,SG,3756
KR,SG,10273
BR,SG,436
BA,SG,639
BT,SG,8973
ES,SG,1947
GU,SG,18579
IM,SG,10859
LK,SG,17447
SC,SG,18206
KG,SG,580
PH,SG,38943
BB,SG,2583
KZ,SG,772
MA,SG,709
MM,SG,44485
JO,SG,1426
KI,SG,2222
CM,SG,362
MG,SG,540
GT,SG,218
MW,SG,407
LS,SG,230
HU,SG,1418
EE,SG,2572
OM,SG,29856
RO,SG,1071
AE,SG,36354
PF,SG,2542
AM,SG,540
RW,SG,751
DZ,SG,399
PT,SG,2358
MX,SG,356
ME,SG,1375
LY,SG,688
AW,SG,2645
ML,SG,362
IT,SG,2751
LR,SG,1067
PE,SG,390
DK,SG,5624
PY,SG,432
BZ,SG,956
BS,SG,3434
HT,SG,314
BW,SG,872
GA,SG,485
LA,SG,3784
FR,SG,3246
AR,SG,441
IS,SG,4789
BF,SG,320
ET,SG,438
KH,SG,5724
DJ,SG,644
BE,SG,3113
NC,SG,2027
MR,SG,326
KW,SG,30764
MU,SG,9476
GN,SG,751
HK,SG,71353
BJ,SG,622
BN,SG,112681
CL,SG,546
SA,SG,20569
CY,SG,7709
LT,SG,1338
GP,SG,824
CG,SG,452
ID,SG,18292
AL,SG,781
RE,SG,1201
BI,SG,357
QA,SG,42144
CV,SG,464
GD,SG,1340
EG,SG,557
MQ,SG,862
BG,SG,1393
NP,SG,5057
LB,SG,3141
LC,SG,1660
AU,SG,43589
BY,SG,1039
EC,SG,315
CD,SG,303
NE,SG,444
PL,SG,884
PA,SG,838
MK,SG,1321
CH,SG,11309
PG,SG,3907
HR,SG,1763
LU,SG,9176
IE,SG,10920
RS,SG,1294
GH,SG,912
MD,SG,496
MV,SG,46357
GB,SG,11936
MY,SG,303890
KM,SG,223
MZ,SG,389
BD,SG,49493
GE,SG,527
GM,SG,1086
GQ,SG,1074
CA,SG,10627
CR,SG,806
PK,SG,1830
NG,SG,823
CO,SG,398
JM,SG,1065
MT,SG,8466
KY,SG,21700
NA,SG,956
DE,SG,3721
GW,SG,513
CF,SG,626
JP,SG,11956
NL,SG,5847
AZ,SG,728
NZ,SG,29011
SB,SG,5350
CI,SG,382
CZ,SG,1380
AO,SG,425
PR,SG,829
CW,SG,2446
AT,SG,3407
DO,SG,425
GY,SG,1026
BH,SG,39413
LV,SG,1432
SE,SG,4538
HN,SG,316
JE,UG,8352
AG,UG,7879
GF,UG,5303
NO,UG,9142
KE,UG,233948
FI,UG,3552
GR,UG,2216
NI,UG,1590
FJ,UG,2827
MO,UG,706
IN,UG,2026
BO,UG,643
MN,UG,491
KR,UG,1196
BR,UG,1158
BA,UG,929
SI,UG,1013
BT,UG,1596
ES,UG,1039
UA,UG,985
ST,UG,39969
GU,UG,1630
IM,UG,3514
LK,UG,3348
SC,UG,49406
KG,UG,717
PH,UG,1773
BB,UG,5264
KZ,UG,810
MA,UG,4077
TZ,UG,168369
MM,UG,436
JO,UG,38291
KI,UG,2602
CM,UG,34744
MG,UG,16628
GT,UG,634
MW,UG,204175
TN,UG,3071
LS,UG,24935
HU,UG,945
EE,UG,1237
OM,UG,137514
RO,UG,1452
AE,UG,190326
SK,UG,613
PF,UG,345
SR,UG,5539
AM,UG,499
RW,UG,890249
DZ,UG,3572
SL,UG,176749
PT,UG,1249
MX,UG,600
ME,UG,1598
LY,UG,6446
AW,UG,1603
ML,UG,42466
IT,UG,1573
LR,UG,185718
PE,UG,679
DK,UG,5487
PY,UG,1464
BZ,UG,3176
BS,UG,6617
HT,UG,18454
BW,UG,48355
GA,UG,24414
TL,UG,1779
LA,UG,529
FR,UG,1760
SV,UG,790
AR,UG,760
IS,UG,7604
BF,UG,41936
ET,UG,26209
TW,UG,313
KH,UG,1002
DJ,UG,29739
BE,UG,3848
NC,UG,600
MR,UG,16314
KW,UG,11539
MU,UG,6005
GN,UG,43159
HK,UG,982
BJ,UG,32427
BN,UG,1867
CL,UG,729
SA,UG,79131
CY,UG,8155
LT,UG,726
GP,UG,2440
CG,UG,41794
ID,UG,1134
TD,UG,30091
AL,UG,1561
RE,UG,4810
BI,UG,400087
TJ,UG,2402
QA,UG,128270
TO,UG,7147
CV,UG,5411
GD,UG,10243
EG,UG,4653
MQ,UG,2088
BG,UG,940
NP,UG,1455
TT,UG,5615
LB,UG,3587
TR,UG,4116
LC,UG,6433
AU,UG,5128
BY,UG,1512
EC,UG,869
CD,UG,173366
NE,UG,34418
PL,UG,659
PA,UG,1176
MK,UG,1275
CH,UG,4658
PG,UG,13100
HR,UG,856
LU,UG,9803
IE,UG,3637
RS,UG,1417
GH,UG,51568
MD,UG,618
MV,UG,5012
GB,UG,7760
TG,UG,49281
SN,UG,26271
SZ,UG,42644
MY,UG,1395
KM,UG,68916
MZ,UG,50452
BD,UG,3009
GE,UG,967
GM,UG,33488
GQ,UG,62953
CA,UG,7368
CR,UG,1369
PK,UG,5012
NG,UG,25279
CO,UG,1090
JM,UG,14711
MT,UG,6389
KY,UG,7257
NA,UG,24706
DE,UG,3924
GW,UG,31695
CF,UG,51773
JP,UG,1029
NL,UG,8876
AZ,UG,3233
NZ,UG,2232
SB,UG,5931
CI,UG,40597
CZ,UG,582
AO,UG,21643
PR,UG,967
SG,UG,1277
CW,UG,2335
AT,UG,2554
DO,UG,6046
GY,UG,7966
BH,UG,69958
LV,UG,884
TH,UG,384
SE,UG,13435
HN,UG,1243
NP,LV,503
NP,HN,388
HK,GT,188
HK,GF,2258
HK,BZ,1219
HK,FJ,1947
HK,BT,3433
HK,GU,14553
HK,CM,437
HK,BR,320
HK,AE,13420
HK,BB,1445
HK,BW,514
HK,CY,6569
HK,GE,395
HK,BO,286
HK,EE,1688
HK,AW,2745
HK,ES,1746
HK,FI,2530
HK,GR,1698
HK,BA,446
HK,AM,411
HK,GN,490
HK,FR,2424
HK,DZ,358
HK,GA,440
HK,HK,3447838
HK,ET,457
HK,DJ,397
HK,DK,2950
HK,GQ,834
HK,GM,3511
HK,BS,2608
HK,BJ,738
HK,CV,507
HK,CG,428
HK,AL,487
HK,CL,470
HK,BI,242
HK,GP,707
HK,GH,1016
HK,AG,1358
HK,BG,738
HK,GD,1163
HK,AU,26480
HK,BF,310
HK,EC,288
HK,EG,423
HK,AR,408
HK,GB,13308
HK,BD,1131
HK,CD,250
HK,CH,6668
HK,BY,860
HK,CO,333
HK,BN,37107
HK,CR,708
HK,BE,2329
HK,CA,18083
HK,DE,2389
HK,CF,754
HK,GW,368
HK,AZ,352
HK,CI,283
HK,CZ,945
HK,AO,280
HK,CW,2296
HK,AT,2577
HK,DO,378
HK,GY,445
HK,BH,10063
BB,BA,748
BB,AG,3128770
BB,AW,63420
BB,AM,227
BB,BB,325124192
BB,AR,872
BB,AL,817
BB,AE,3940
BB,AU,5157
BB,AZ,415
BB,AO,2513
BB,AT,2457
EE,EE,41421316
EE,BT,1822
EE,CM,2561
EE,BA,1770
EE,AE,3022
EE,DK,21304
EE,BO,213
EE,BW,323
EE,DZ,389
EE,BR,586
EE,AW,1280
EE,AM,8635
EE,BI,793
EE,CO,404
EE,BF,248
EE,AR,599
EE,CA,3458
EE,BB,1245
EE,AG,6799
EE,CL,738
EE,CG,573
EE,AL,2362
EE,CH,15216
EE,EC,414
EE,CV,526
EE,BY,31205
EE,BG,7188
EE,CR,1315
EE,BD,784
EE,BJ,2260
EE,AU,15135
EE,CD,304
EE,BS,1388
EE,CF,292
EE,BZ,359
EE,CY,19126
EE,BN,704
EE,DJ,200
EE,BE,10630
EE,AZ,10086
EE,DE,9261
EE,CI,530
EE,CZ,7489
EE,AO,252
EE,CW,2163
EE,AT,11075
EE,DO,524
EE,BH,1387
KZ,FJ,268
KZ,HU,1031
KZ,BD,490
KZ,FI,893
KZ,GR,1352
KZ,IN,243
KZ,BO,158
KZ,JO,1103
KZ,BS,327
KZ,GN,633
KZ,JE,297
KZ,GD,294
KZ,HR,719
KZ,EE,3434
KZ,KI,146
KZ,AG,279
KZ,ES,673
KZ,GU,270
KZ,IM,298
KZ,AE,2483
KZ,BT,379
KZ,HK,543
KZ,BW,233
KZ,BB,218
KZ,BR,183
KZ,GT,122
KZ,AW,240
KZ,KY,603
KZ,GF,236
KZ,CM,496
KZ,BA,612
KZ,ID,186
KZ,AM,8901
KZ,DZ,1023
KZ,ET,389
KZ,KW,780
KZ,FR,599
KZ,DK,487
KZ,KR,4096
KZ,AR,189
KZ,HT,456
KZ,DJ,439
KZ,BN,571
KZ,BZ,195
KZ,CA,726
KZ,CV,713
KZ,DE,1675
KZ,JP,375
KZ,EC,221
KZ,CG,528
KZ,CY,6874
KZ,CL,165
KZ,CH,1623
KZ,GH,1066
KZ,BJ,1834
KZ,GA,344
KZ,BI,460
KZ,GE,8885
KZ,KE,534
KZ,AU,473
KZ,CD,408
KZ,CF,694
KZ,GP,159
KZ,GW,1144
KZ,BY,17033
KZ,AL,1317
KZ,EG,745
KZ,KM,248
KZ,GQ,937
KZ,IT,900
KZ,GB,801
KZ,CO,188
KZ,CR,236
KZ,KH,221
KZ,GM,2203
KZ,BF,605
KZ,IS,712
KZ,JM,421
KZ,KG,137274
KZ,AZ,22780
KZ,CI,744
KZ,BG,2707
KZ,BE,826
KZ,CZ,1844
KZ,KZ,2571235
KZ,IE,703
KZ,AO,432
KZ,CW,329
KZ,AT,1520
KZ,DO,389
KZ,GY,268
KZ,BH,989
KZ,HN,162
GD,FI,1204
GD,BO,737
GD,FJ,11190
GD,CM,5865
GD,BA,951
GD,BS,826693
GD,BD,714
GD,ES,1870
GD,GD,958636528
GD,BR,982
GD,AG,4020347
GD,BT,643
GD,AE,3861
GD,BB,4157849
GD,BW,17388
GD,DK,2064
GD,GA,7410
GD,BI,2580
GD,AM,438
GD,BJ,5638
